,adult,budget,id,imdb_id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
3993,FALSE,3000000,10251,tt0494199,en,3.148351,1/1/06,0,95,Released,5ive Girls,4.4,19
3994,FALSE,70000000,10253,tt0372873,ko,6.280906,2/8/07,53587404,90,Released,Dragon Wars: D-War,4,104
4000,FALSE,4750000,10263,tt0401815,en,3.743679,5/12/05,206871,98,Released,Tamara,5.1,64
4004,FALSE,12000000,10269,tt0086619,en,2.592296,11/18/83,30400000,132,Released,Yentl,6.2,51
4005,FALSE,300000,10270,tt0417844,de,0.428523,1/1/05,0,102,Released,The Challenge,4.8,3
4010,FALSE,35000000,10276,tt0103241,en,11.787942,5/17/91,63710000,100,Released,What About Bob?,6.7,265
4014,FALSE,2800000,10281,tt0095179,en,7.909022,5/13/88,19170001,88,Released,Friday the 13th Part VII: The New Blood,5.3,196
4015,FALSE,5000000,10283,tt0097388,en,7.743144,7/28/89,14000000,100,Released,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,194
4016,FALSE,3000000,10285,tt0107254,en,9.223325,8/13/93,15938065,87,Released,Jason Goes to Hell: The Final Friday,4.2,197
4017,FALSE,8000000,10288,tt0457572,en,5.284805,9/7/06,426224,91,Released,Fido,6.6,137
4018,FALSE,3500000,10292,tt0451957,en,7.778296,7/19/05,0,93,Released,Urban Legends: Bloody Mary,4.9,55
4020,FALSE,19000000,10294,tt0452702,en,7.712309,4/20/07,35300645,80,Released,Vacancy,6,406
4024,FALSE,25000000,10303,tt0089370,en,10.571841,12/4/85,96773200,106,Released,The Jewel of the Nile,6,289
4025,FALSE,7000000,10304,tt0367093,en,12.348655,4/20/04,0,88,Released,Starship Troopers 2: Hero of the Federation,3.8,176
4027,FALSE,10500000,10306,tt0095889,en,7.977693,6/10/88,14144000,98,Released,Poltergeist III,4.6,127
4028,FALSE,29000000,10307,tt0145531,en,9.304144,9/10/99,50041732,103,Released,Stigmata,6,248
4033,FALSE,50000000,10312,tt0129290,en,12.52181,12/25/98,202292902,115,Released,Patch Adams,7,863
4034,FALSE,24000000,10313,tt1234548,en,6.253084,10/17/09,68729358,93,Released,The Men Who Stare at Goats,5.9,755
4035,FALSE,10000000,10314,tt0160862,en,7.064982,1/29/99,103166989,95,Released,She's All That,5.7,425
4036,FALSE,40000000,10315,tt0432283,en,8.695893,10/23/09,46471023,87,Released,Fantastic Mr. Fox,7.5,1206
4037,FALSE,12500000,10316,tt1124035,en,6.82647,9/24/11,75993061,101,Released,The Ides of March,6.5,924
4038,FALSE,28000000,10317,tt1018765,en,12.158176,9/11/15,7002261,108,Released,Our Brand Is Crisis,5.8,196
4040,FALSE,50000000,10320,tt0377109,en,16.15818,3/17/05,161451538,110,Released,The Ring Two,5.5,646
4042,FALSE,15000000,10323,tt0082186,en,7.50381,3/15/81,41092328,118,Released,Clash of the Titans,6.8,208
4045,FALSE,45000000,10327,tt0333780,en,7.288046,7/2/03,124914842,95,Released,"Legally Blonde 2: Red, White & Blonde",5.2,386
4047,FALSE,50000000,10329,tt0112715,en,7.260574,6/9/95,152022101,109,Released,Congo,5,214
4048,FALSE,26000000,10330,tt0322330,en,7.867999,8/3/03,110230332,97,Released,Freaky Friday,6,919
4049,FALSE,114000,10331,tt0063350,en,14.384198,10/1/68,30000000,96,Released,Night of the Living Dead,7.5,591
4050,FALSE,30000000,10333,tt0102713,en,2.960942,12/25/91,74787599,132,Released,The Prince of Tides,5.9,57
4051,FALSE,40000000,10336,tt0120177,en,11.366417,7/31/97,87840042,96,Released,Spawn,5,344
4052,FALSE,30000000,10337,tt0101516,en,5.516316,12/10/91,49114016,134,Released,Bugsy,6,83
4053,FALSE,5600000,10338,tt0059797,en,5.191425,6/3/65,29950000,138,Released,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,6.4,40
4054,FALSE,4500000,10339,tt0049513,en,4.31583,6/27/56,10400000,116,Released,Moby Dick,6.9,90
4056,FALSE,23000000,10341,tt0101458,de,2.14652,9/12/91,0,287,Released,Until the End of the World,6.3,45
4057,FALSE,13000000,10342,tt0133046,en,8.345784,8/11/99,8946237,96,Released,Teaching Mrs. Tingle,5.3,94
4059,FALSE,17000000,10345,tt0097637,en,5.772293,4/28/89,78247647,101,Released,K-9,5.5,209
4062,FALSE,15000000,10349,tt0106664,en,13.412785,4/23/93,10611160,122,Released,The Dark Half,5.4,91
4063,FALSE,30000000,10350,tt0131646,en,5.924059,3/11/99,0,100,Released,Wing Commander,4,75
4064,FALSE,5000000,10351,tt0120524,en,5.215107,9/19/97,15719109,90,Released,Wishmaster,5.6,114
4067,FALSE,5000000,10355,tt0192657,ko,7.036727,2/13/99,0,125,Released,Shiri,6,41
4069,FALSE,90000000,10357,tt0120461,en,13.147917,4/25/97,0,104,Released,Volcano,5.2,387
4070,FALSE,24000000,10358,tt1007028,en,6.449332,9/18/08,42105111,102,Released,Zack and Miri Make a Porno,6.1,734
4073,FALSE,12000000,10362,tt1103275,en,8.032616,11/19/08,3148182,110,Released,Two Lovers,6.6,157
4075,FALSE,18000000,10364,tt0065528,en,4.984905,6/24/70,24911670,121,Released,Catch-22,6.7,73
4076,FALSE,45000000,10366,tt0176269,en,7.805145,8/5/99,10667893,82,Released,Universal Soldier: The Return,4.2,138
4077,FALSE,12000000,10368,tt0120857,en,3.094893,3/25/99,21001563,117,Released,Tea with Mussolini,5.8,32
4078,FALSE,150000,10370,tt0144555,de,0.591754,1/1/97,0,106,Released,Premutos: Lord of the Living Dead,4.2,9
4079,FALSE,35000000,10371,tt0119142,en,8.412203,12/11/97,31611225,115,Released,For Richer or Poorer,5.6,43
4082,FALSE,55000000,10375,tt0160184,en,13.374415,1/4/02,6416302,96,Released,D-Tox,5.4,126
4083,FALSE,9000000,10376,tt0120731,it,7.668214,10/28/98,0,170,Released,The Legend of 1900,8.1,554
4084,FALSE,11000000,10377,tt0104952,en,7.922216,3/13/92,64088552,120,Released,My Cousin Vinny,7.3,393
4085,FALSE,150000,10378,tt1254207,en,5.271855,4/10/08,0,8,Released,Big Buck Bunny,6.2,58
4086,FALSE,6788000,10379,tt0101775,en,7.88101,4/19/91,13878334,103,Released,Drop Dead Fred,5.9,107
4090,FALSE,90000000,10384,tt0134983,en,5.496624,1/14/00,14828081,91,Released,Supernova,4.9,109
4091,FALSE,40000000,10385,tt0162983,en,6.474767,2/16/00,36037909,94,Released,Hanging Up,5,42
4092,FALSE,70000000,10386,tt0129167,en,15.441459,8/6/99,23159305,86,Released,The Iron Giant,7.6,1470
4094,FALSE,10000000,10388,tt0165854,en,7.807741,5/15/99,3193102,89,Released,The Limey,6.6,110
4096,FALSE,50000000,10390,tt0126916,en,4.950061,9/17/99,0,137,Released,For Love of the Game,6.3,88
4097,FALSE,40000000,10391,tt0163983,en,4.750291,8/11/00,0,107,Released,Bless the Child,4.9,72
4101,FALSE,23000000,10396,tt0096244,en,6.399977,12/2/88,0,115,Released,Tequila Sunrise,6,116
4102,FALSE,25,10397,tt0145653,en,4.496585,12/25/99,13,145,Released,Angela's Ashes,7,59
4103,FALSE,70000000,10398,tt0150377,en,10.876463,9/24/99,177841558,105,Released,Double Jeopardy,6.2,282
4105,FALSE,50000000,10400,tt0174856,en,5.716009,9/17/99,73956241,146,Released,The Hurricane,7.2,401
4107,FALSE,17000000,10402,tt0205000,en,6.567794,12/10/99,65535067,88,Released,Deuce Bigalow: Male Gigolo,5.4,314
4108,FALSE,8000000,10403,tt0105151,en,6.230854,4/3/92,21706101,124,Released,The Player,6.9,169
4113,FALSE,3000000,10409,tt0105488,en,3.233531,8/20/92,33946224,94,Released,Strictly Ballroom,6.2,83
4114,FALSE,35000000,10410,tt0104427,en,5.027522,12/25/92,0,140,Released,Hoffa,6.1,84
4118,FALSE,10000000,10414,tt0104868,en,6.113646,10/1/92,50752337,101,Released,The Mighty Ducks,6.4,203
4119,FALSE,60000000,10416,tt0181151,en,1.994868,3/3/00,0,105,Released,What Planet Are You From?,5.4,37
4122,FALSE,14000000,10423,tt0106770,en,5.079464,5/7/93,63513743,120,Released,Dragon: The Bruce Lee Story,6.8,156
4123,FALSE,20000000,10424,tt0104549,en,4.620936,11/6/92,11390479,124,Released,Jennifer Eight,5.8,74
4124,FALSE,22000000,10425,tt0473188,en,10.77166,7/23/07,413454,97,Released,The Death and Life of Bobby Z,5.8,104
4125,FALSE,20000000,10426,tt0293815,en,5.794821,11/22/02,33526835,85,Released,Friday After Next,6,103
4126,FALSE,8000000,10427,tt0105226,en,5.137903,7/8/93,2000000,98,Released,Red Rock West,6.4,71
4127,FALSE,20000000,10428,tt0113243,en,14.810519,9/14/95,7563728,107,Released,Hackers,6.2,406
4129,FALSE,25000000,10431,tt0499556,en,12.077833,8/24/07,40452643,103,Released,War,6,422
4134,FALSE,34000000,10436,tt0106226,en,8.013617,9/17/93,32255440,139,Released,The Age of Innocence,7,172
4136,FALSE,15000000,10438,tt0106375,en,5.886769,12/14/93,118243066,89,Released,Beethoven's 2nd,5,175
4137,FALSE,28000000,10439,tt0107120,en,10.390708,7/16/93,39514713,96,Released,Hocus Pocus,6.5,491
4138,FALSE,13500000,10440,tt0107507,en,8.939404,8/18/93,11285588,104,Released,Manhattan Murder Mystery,7.1,169
4139,FALSE,20000000,10442,tt0108174,en,8.051914,7/30/93,11585483,93,Released,So I Married an Axe Murderer,6.1,131
4141,FALSE,22000000,10445,tt0108101,en,2.96586,12/25/93,0,131,Released,Shadowlands,6.8,61
4142,FALSE,20000000,10447,tt0110678,en,9.715187,4/29/94,15340000,118,Released,No Escape,6.1,86
4143,FALSE,20000000,10448,tt0110944,en,7.180346,9/9/94,305070,107,Released,Rapa Nui,6.2,33
4149,FALSE,63600000,10461,tt0208988,en,6.047757,10/6/00,19412993,102,Released,Get Carter,4.8,147
4152,FALSE,10000000,10466,tt0091541,en,7.054864,3/15/86,54999651,91,Released,The Money Pit,6.2,288
4154,FALSE,43000000,10468,tt0191754,en,4.756669,4/6/00,0,103,Released,28 Days,6,210
4157,FALSE,11000000,10471,tt0195945,en,10.06545,1/12/00,59827328,98,Released,Next Friday,6.5,145
4158,FALSE,9000000,10472,tt0186975,en,3.847088,1/21/00,0,91,Released,Down to You,4.9,71
4162,FALSE,8000000,10476,tt0410097,en,7.422267,7/22/05,23563727,116,Released,Hustle & Flow,6.9,101
4163,FALSE,94000000,10477,tt0132245,en,5.310558,4/27/01,54744738,116,Released,Driven,4.5,180
4164,FALSE,45000000,10478,tt0117918,en,6.24966,8/16/96,53854588,135,Released,Tin Cup,5.9,152
4165,FALSE,60000000,10479,tt0160797,en,10.278274,4/7/00,71000000,128,Released,Rules of Engagement,6,178
4166,FALSE,24000000,10480,tt0171580,en,6.335925,9/8/00,0,108,Released,Nurse Betty,5.9,113
4167,FALSE,85000000,10481,tt0211181,en,7.668752,10/7/00,183611771,100,Released,102 Dalmatians,5.1,327
4169,FALSE,45000000,10483,tt0452608,en,13.53003,8/22/08,73762516,105,Released,Death Race,6,1205
4173,FALSE,37000000,10488,tt0410377,en,7.558125,4/3/08,100076342,96,Released,Nim's Island,5.6,341
4174,FALSE,5000000,10489,tt0085382,en,7.065626,8/10/83,21200000,91,Released,Cujo,5.7,194
4175,FALSE,10000000,10490,tt0157503,en,6.396767,7/23/99,10571408,98,Released,Drop Dead Gorgeous,6.5,88
4178,FALSE,10000000,10493,tt0097162,en,13.464246,4/7/89,7825000,96,Released,Dead Calm,6.6,178
4182,FALSE,5000000,10497,tt0104779,en,11.298195,9/2/92,1862805,139,Released,Bitter Moon,7,115
4186,FALSE,95000000,10501,tt0138749,en,8.755188,3/31/00,76432727,89,Released,The Road to El Dorado,7,892
4192,FALSE,60000,10513,tt0052077,en,8.084953,7/22/59,0,79,Released,Plan 9 from Outer Space,4.4,137
4193,FALSE,6500000,10514,tt0066769,en,11.081253,3/12/71,12376563,131,Released,The Andromeda Strain,7,196
4196,FALSE,6500000,10518,tt0074860,en,6.006812,10/5/76,21709020,125,Released,Marathon Man,7.2,227
4197,FALSE,1000000,10520,tt0496328,en,1.833892,2/9/07,18479,87,Released,Itty Bitty Titty Committee,6,12
4198,FALSE,30000000,10521,tt0901476,en,8.33501,1/9/09,114663461,89,Released,Bride Wars,5.9,884
4199,FALSE,25100000,10523,tt1175491,en,8.937049,10/17/08,29506464,131,Released,W.,6,144
4202,FALSE,150000000,10527,tt0479952,en,12.668733,10/30/08,603900354,89,Released,Madagascar: Escape 2 Africa,6.2,1866
4203,FALSE,90000000,10528,tt0988045,en,15.68604,12/23/09,524028679,128,Released,Sherlock Holmes,7,5883
4204,FALSE,50000000,10529,tt0462465,en,14.611182,4/24/08,7033683,115,Released,Outlander,6.1,354
4205,FALSE,55000000,10530,tt0114148,en,13.280069,6/14/95,346079773,81,Released,Pocahontas,6.7,1509
4207,FALSE,50000000,10533,tt0114345,en,6.752119,10/13/95,10382407,135,Released,The Scarlet Letter,5.5,111
4208,FALSE,38000000,10534,tt0118158,en,9.568604,2/2/96,10300000,129,Released,White Squall,6.3,86
4209,FALSE,18000000,10535,tt0117723,en,8.202057,5/24/96,0,81,Released,Spy Hard,4.9,148
4210,FALSE,3000000,10536,tt0064505,fr,9.371815,6/2/69,0,99,Released,The Italian Job,7.1,202
4211,FALSE,38000000,10537,tt0101761,en,7.829619,3/1/91,34416893,140,Released,The Doors,6.7,285
4212,FALSE,15000000,10538,tt0105104,en,18.451321,11/5/92,44065653,84,Released,Passenger 57,5.6,264
4213,FALSE,38000000,10539,tt0116683,en,13.217623,4/12/96,28921264,79,Released,James and the Giant Peach,6.2,375
4214,FALSE,16000000,10540,tt0082869,en,6.918821,5/22/81,17374595,112,Released,Outland,6.2,153
4219,FALSE,100000000,10545,tt0116583,en,13.553999,6/21/96,100138851,91,Released,The Hunchback of Notre Dame,6.8,1182
4220,FALSE,13000000,10546,tt0115986,en,6.554679,8/29/96,17917287,84,Released,The Crow: City of Angels,5.2,119
4221,FALSE,25000000,10547,tt0115571,en,6.497591,5/31/96,14048372,115,Released,The Arrival,6.1,200
4224,FALSE,70000000,10550,tt0308208,en,9.094558,9/20/02,19924033,91,Released,Ballistic: Ecks vs. Sever,4.3,99
4228,FALSE,75000000,10555,tt0307453,en,17.999273,9/20/04,367275019,90,Released,Shark Tale,5.8,1612
4229,FALSE,3800000,10557,tt0166175,en,5.138367,5/14/99,28200000,97,Released,East Is East,6.5,60
4230,FALSE,31000000,10559,tt0186151,en,10.163266,4/28/00,68106245,118,Released,Frequency,7,473
4231,FALSE,18000000,10560,tt0210616,en,10.491734,5/12/00,17200925,115,Released,Center Stage,6.8,95
4232,FALSE,25000000,10562,tt0164212,en,11.839267,9/24/00,260562,110,Released,Under Suspicion,6.4,104
4233,FALSE,20000000,10563,tt0144640,en,5.594358,10/22/99,0,98,Released,Three to Tango,5.4,63
4234,FALSE,15000000,10564,tt0198021,en,5.833133,4/27/00,33771174,120,Released,Where the Heart Is,6.9,159
4236,FALSE,127500000,10567,tt0130623,en,9.998415,5/19/00,354248063,82,Released,Dinosaur,6.2,563
4240,FALSE,16000000,10571,tt0204175,en,10.070988,6/16/00,20627372,94,Released,Boys and Girls,5.4,107
4241,FALSE,22900000,10572,tt0307156,fr,7.771781,11/8/03,0,103,Released,Michel Vaillant,5.1,45
4244,FALSE,11000000,10575,tt0246677,en,5.186944,2/6/02,0,96,Released,Heaven,6.8,74
4245,FALSE,5000000,10576,tt0086154,en,6.370495,6/3/83,34725000,113,Released,Psycho II,6,128
4246,FALSE,28000000,10577,tt0219653,en,6.000716,12/22/00,33000337,99,Released,Dracula 2000,4.6,150
4248,FALSE,3500000,10579,tt0303929,en,2.591448,1/1/05,0,86,Released,Dracula III: Legacy,3.7,24
4250,FALSE,9000000,10585,tt0094862,en,19.827546,11/8/88,44196684,87,Released,Child's Play,6.3,605
4251,FALSE,50000000,10586,tt0116409,en,10.789928,10/11/96,75000000,109,Released,The Ghost and the Darkness,6.4,238
4254,FALSE,60000000,10589,tt0367479,en,11.945666,11/12/04,61347797,97,Released,After the Sunset,6,227
4255,FALSE,75000000,10590,tt0277434,en,11.34706,3/1/02,114660784,138,Released,We Were Soldiers,6.7,531
4256,FALSE,25000000,10591,tt0265208,en,13.083718,4/9/04,30411183,108,Released,The Girl Next Door,6.3,844
4257,FALSE,70000000,10592,tt0251114,en,14.116474,2/15/02,32287044,125,Released,Hart's War,5.9,246
4259,FALSE,17000000,10596,tt0238552,en,9.585493,5/11/01,0,100,Released,Replicant,5,93
4261,FALSE,3000000,10598,tt0439544,en,2.30794,11/10/05,0,97,Released,Dirty,5.1,34
4262,FALSE,40000000,10599,tt0255477,it,6.463613,12/25/02,41323171,108,Released,Pinocchio,5.6,144
4263,FALSE,100000000,10601,tt0316396,en,8.98628,12/25/03,121975011,113,Released,Peter Pan,6.9,671
4264,FALSE,55000000,10603,tt0119190,en,9.559685,7/15/97,0,92,Released,George of the Jungle,5.4,508
4265,FALSE,783000,10604,tt0057831,el,4.813635,12/14/64,0,142,Released,Zorba the Greek,7,55
4266,FALSE,21000000,10606,tt0087910,en,13.378587,8/3/84,0,102,Released,The Philadelphia Experiment,6.1,104
4270,FALSE,41000000,10610,tt0288045,en,9.885859,8/15/03,0,88,Released,The Medallion,5.3,286
4271,FALSE,12000000,10611,tt0303714,en,6.498789,4/1/02,75781642,102,Released,Barbershop,6.2,139
4280,FALSE,12000000,10620,tt0120530,cn,2.383612,2/1/97,0,102,Released,Once Upon a Time in China and America,5.7,23
4281,FALSE,12716953,10622,tt0117786,cn,6.183021,1/31/97,18814720,113,Released,Mr. Nice Guy,6.2,129
4282,FALSE,25000000,10623,tt0306685,en,8.364587,2/28/03,56489558,101,Released,Cradle 2 the Grave,5.8,242
4283,FALSE,17000000,10625,tt0377092,en,11.454835,4/30/04,129042871,97,Released,Mean Girls,6.9,2401
4285,FALSE,14000000,10627,tt0083169,fr,5.355452,12/20/81,35856053,126,Released,Taps,6.5,81
4287,FALSE,17000000,10629,tt0312549,en,9.548519,7/11/03,1569918,98,Released,Veronica Guerin,6.8,61
4288,FALSE,6854500,10630,tt0329106,de,0.623881,8/31/02,0,105,Released,Führer Ex,6.2,9
4290,FALSE,55000000,10632,tt0269347,en,7.481524,3/11/03,34234008,94,Released,The Hunted,6,194
4291,FALSE,2000000,10633,tt0061811,en,9.059617,8/2/67,27379978,109,Released,In the Heat of the Night,7.5,207
4292,FALSE,3500000,10634,tt0113118,en,14.56965,4/26/95,28215918,91,Released,Friday,7,513
4295,FALSE,30000000,10637,tt0210945,en,6.587726,9/29/00,136706683,113,Released,Remember the Titans,7.4,835
4298,FALSE,65000000,10641,tt0174480,en,7.420422,8/11/00,0,103,Released,Autumn in New York,5.7,144
4300,FALSE,1000000,10643,tt0188640,ja,2.80298,12/11/99,10037390,107,Released,Godzilla 2000,5.9,44
4301,FALSE,17000000,10644,tt0096332,en,6.815147,2/5/88,10006806,171,Released,The Unbearable Lightness of Being,7,89
4303,FALSE,11000000,10646,tt0246989,en,4.63422,3/30/01,23430766,95,Released,Tomcats,4.9,75
4304,FALSE,40000000,10647,tt0223897,en,10.479723,10/12/00,55707411,122,Released,Pay It Forward,7,447
4306,FALSE,9000000,10649,tt0074483,en,7.550133,12/20/76,46236000,96,Released,The Enforcer,6.7,232
4307,FALSE,22000000,10650,tt0086383,en,9.737907,12/7/83,67642693,117,Released,Sudden Impact,6.5,210
4308,FALSE,20000000,10651,tt0094963,en,7.066395,7/12/88,0,91,Released,The Dead Pool,6.3,227
4310,FALSE,1800000,10653,tt0048605,en,6.81733,6/1/55,0,105,Released,The Seven Year Itch,7,184
4311,FALSE,11000000,10654,tt0079261,en,5.259089,3/14/79,0,121,Released,Hair,7.3,146
4313,FALSE,2000000,10656,tt0090095,fr,8.066663,4/10/85,390659,104,Released,Subway,6.3,89
4315,FALSE,37000000,10658,tt0091225,en,10.722672,8/1/86,37962774,110,Released,Howard the Duck,5.1,227
4318,FALSE,90000000,10661,tt0960144,en,13.116461,6/5/08,201596308,113,Released,You Don't Mess with the Zohan,5.5,1068
4319,FALSE,23000000,10663,tt0120484,en,9.461823,11/6/98,185991646,90,Released,The Waterboy,5.9,521
4320,FALSE,5600000,10664,tt1245112,es,8.853168,9/15/09,18469680,85,Released,[REC]²,6.5,496
4321,FALSE,9000000,10665,tt0482606,en,8.845536,5/29/08,82391145,86,Released,The Strangers,6,509
4323,FALSE,2000000,10669,tt0068473,en,8.476681,7/30/72,46122355,109,Released,Deliverance,7.2,441
4325,FALSE,10000000,10671,tt0065377,en,7.873018,3/5/70,100489151,137,Released,Airport,6.2,89
4326,FALSE,15000000,10673,tt0094291,en,11.672701,12/10/87,43848069,126,Released,Wall Street,7,557
4327,FALSE,90000000,10674,tt0120762,en,21.180857,6/18/98,304320254,88,Released,Mulan,7.6,2089
4328,FALSE,20000000,10675,tt0095174,en,8.105859,2/16/88,17637950,120,Released,Frantic,6.6,232
4329,FALSE,2500000,10676,tt0085636,en,6.066618,10/22/82,14400000,98,Released,Halloween III: Season of the Witch,5,232
4330,FALSE,25000000,10677,tt0338096,en,4.475359,2/27/04,27685016,86,Released,Dirty Dancing: Havana Nights,6,154
4331,FALSE,20000000,10678,tt0305669,en,5.762343,3/7/03,132675402,105,Released,Bringing Down the House,5.4,191
4332,FALSE,7500000,10679,tt1034314,en,19.561767,3/10/12,8135031,93,Released,Iron Sky,5.6,563
4334,FALSE,180000000,10681,tt0910970,en,16.088366,6/22/08,521311860,98,Released,WALL·E,7.8,6439
4335,FALSE,3000000,10683,tt0147612,en,5.493697,10/16/98,2807390,139,Released,Happiness,7.4,197
4336,FALSE,46000000,10684,tt0115956,en,11.595316,7/4/96,100860818,117,Released,Courage Under Fire,6.2,240
4337,FALSE,33000000,10685,tt0204626,en,6.173059,9/8/00,0,96,Released,The Watcher,5,112
4339,FALSE,10000000,10687,tt0170691,en,5.878885,9/22/00,0,101,Released,Tigerland,6.7,155
4340,FALSE,2000000,10688,tt0171359,en,12.896203,5/12/00,1568749,112,Released,Hamlet,6,35
4341,FALSE,25000000,10690,tt0120199,en,3.596317,3/1/96,1614266,95,Released,Space Truckers,5.6,38
4342,FALSE,13000000,10691,tt0250224,en,6.236729,6/29/01,16929123,99,Released,Crazy/Beautiful,6.6,98
4343,FALSE,111000,10692,tt0099763,en,10.072668,9/24/86,0,83,Released,Henry: Portrait of a Serial Killer,6.8,142
4344,FALSE,4000000,10693,tt0046183,en,16.861533,2/5/53,87404651,77,Released,Peter Pan,7,1380
4345,FALSE,26000000,10694,tt0109402,en,14.362544,3/4/94,8009329,89,Released,The Chase,5.6,89
4346,FALSE,22000000,10696,tt0118589,en,5.420686,9/21/01,5271666,104,Released,Glitter,3.4,38
4348,FALSE,42000000,10699,tt0104412,en,5.584089,10/2/92,0,117,Released,Hero,6.3,100
4351,FALSE,9000000,10705,tt0097499,en,7.307967,10/5/89,0,137,Released,Henry V,7.4,73
4352,FALSE,10000000,10706,tt0239641,en,4.88911,7/17/01,0,82,Released,Mimic 2,4.8,54
